20250102 020600,162.287,162.321,162.282,162.318,0
20250102 020700,162.316,162.344,162.301,162.342,0
20250102 020800,162.341,162.411,162.339,162.399,0
20250102 020900,162.401,162.405,162.38,162.4,0
20250102 021000,162.401,162.402,162.336,162.336,0
20250102 021100,162.337,162.373,162.324,162.363,0
20250102 021200,162.365,162.394,162.361,162.393,0
20250102 021300,162.394,162.432,162.384,162.431,0
20250102 021400,162.435,162.435,162.409,162.417,0
20250102 021500,162.419,162.429,162.402,162.422,0
20250102 021600,162.423,162.461,162.396,162.45,0
20250102 021700,162.449,162.454,162.42,162.424,0
20250102 021800,162.426,162.436,162.408,162.424,0
20250102 021900,162.423,162.451,162.414,162.449,0
20250102 022000,162.447,162.462,162.427,162.454,0
20250102 022100,162.455,162.477,162.448,162.469,0
20250102 022200,162.468,162.483,162.46,162.469,0
20250102 022300,162.468,162.491,162.457,162.489,0
20250102 022400,162.488,162.499,162.477,162.481,0
20250102 022500,162.482,162.519,162.475,162.511,0
20250102 022600,162.51,162.51,162.457,162.487,0
20250102 022700,162.488,162.514,162.486,162.489,0
20250102 022800,162.489,162.506,162.48,162.503,0
20250102 022900,162.504,162.511,162.492,162.498,0
20250102 023000,162.502,162.517,162.49,162.503,0
20250102 023100,162.504,162.505,162.449,162.453,0
20250102 023200,162.454,162.454,162.424,162.438,0
